image_name,width,height,patch_score
swimming_p64_t0.3_n0_058,1080,1920,"1,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
walking_over_bridge_p64_t0.3_n0_044,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
red_flags_p64_t1.0_n20_039,1920,1080,"0,0,0.5,1.0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,1.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0"
ship_p64_t1.0_n20_001,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat2_p64_t1.0_n20_064,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert1_p64_t0.3_n0_012,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,2.5,0,0,0,1.0,0,1,3.5,4.0,2.5,2.5,1.0,0,0,1,4,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0"
train_p64_t1.0_n20_012,1920,1080,"5.0,0.5,0,4.5,3.5,2.5,2.0,1.5,2.5,5.0,2.0,0,4.5,5.0,4.0,2.5,0.5,0,5.0,0,0,4.5,5.0,0.5,0.5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
stanford_corridor_p64_t1.0_n20_041,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
pool_p64_t0.5_n10_006,1920,1080,"0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
skate_board_p64_t1.0_n20_073,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
las_vegas1_p64_t0.5_n10_053,1280,720,"0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
grand_canyon2_p64_t0.5_n10_028,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
birds1_p64_t1.0_n20_013,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
soccer2_p64_t1.0_n20_025,1920,1080,"0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
stanford_corridor_p64_t1.0_n20_004,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
graduation_p64_t0.5_n10_073,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat4_p64_t0.3_n0_019,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat1_p64_t0.3_n0_035,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
night_city_river_p64_t0.3_n0_019,1280,720,"0,0,0,0,0,1.5,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0"
elevator_down_p64_t0.3_n0_047,1080,1440,"0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0"
cherry_blossom_p64_t1.0_n20_051,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
night_city_river_p64_t1.0_n20_019,1280,720,"0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0"
book_moving_p64_t1.0_n20_190,1080,1920,"0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0"
skate_board_p64_t0.3_n0_044,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
amusement_park1_p64_t0.3_n0_046,720,1280,"0,0,0,0,0,0,0,0,0,0.5,0.5,1.5,3,3.0,3.0,1.5,2.0,2,1,1.0,0,0,0,0"
christmas_decoration_p64_t1.0_n20_009,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
amusement_park1_p64_t1.0_n20_046,720,1280,"0,0,0,0,0,0,0,0,0.5,0,0.5,1.5,2,1.5,1.5,0,1.5,1.0,0,0,0,0,0,0"
soccer2_p64_t0.5_n10_016,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0.5,0,1.5,0,0,0,0,0,1.5,2.0,0,2.0,0.5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
jumping_p64_t0.5_n10_018,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1.5,1.0,2.5,1.0,0,1.0,0.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0"
boat3_p64_t0.3_n0_060,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.0,2.5,2.0,1.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
lighting2_p64_t0.3_n0_025,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0"
graduation_p64_t0.3_n0_010,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fish2_p64_t1.0_n20_035,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
indian_bob_p64_t1.0_n20_045,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
japan_hamburg_p64_t0.5_n10_047,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert3_p64_t0.3_n0_019,720,1280,"0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
art_rotating_p64_t0.3_n0_050,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
whale_p64_t1.0_n20_072,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
christmas_decoration_p64_t0.5_n10_009,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
snow_removal_vehicle_p64_t0.3_n0_057,1920,1080,"0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
tunnel_p64_t0.5_n10_045,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
japan_hamburg_p64_t0.3_n0_020,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
walking_over_bridge_p64_t1.0_n20_044,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ski1_p64_t0.3_n0_025,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1.0,0,1,0,0,0,2,2,3,0,2,0,0,0,0,0,0,1,0,0,0,2,0"
pingpong_p64_t0.3_n0_024,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat4_p64_t1.0_n20_019,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
book_moving_p64_t0.3_n0_091,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
birds2_p64_t1.0_n20_040,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0"
dogwalking_p64_t0.5_n10_010,720,1280,"0,0,0,0,0,0,0,0,3.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
line_moving_p64_t0.3_n0_052,1080,1920,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
robot_coffee_p64_t0.5_n10_033,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fire_p64_t0.3_n0_003,720,1280,"0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
walking_over_bridge_p64_t0.5_n10_066,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert4_p64_t0.3_n0_031,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
elevator_down_p64_t1.0_n20_001,1080,1440,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
snow_throwing_p64_t1.0_n20_012,720,1280,"0,2.0,2.0,1.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0"
dogwalking_p64_t1.0_n20_029,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
spinning_rides_p64_t0.3_n0_021,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2.5,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
interactive_art_p64_t1.0_n20_067,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.5,0.5,0,0,0,0,0,0,0,1.5,1.5,2.0,0,0,0,0,0,1.0,2.0,0,0,0,0,0"
walking_over_bridge_p64_t1.0_n20_072,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
train_p64_t0.5_n10_035,1920,1080,"5,4.5,5.0,4.5,2.5,3.5,0,0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.5,0,5.0,5,5,3.0,3.0,3.0,0,0,0,5,5,5,1,1,0,0,0,0,5,5,5,0,0,1,0,0,0"
stanford_oval_p64_t0.3_n0_072,1080,1920,"0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
pouring_p64_t0.3_n0_074,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert3_p64_t0.5_n10_015,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
walking_p64_t1.0_n20_016,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0"
las_vegas2_p64_t0.3_n0_002,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
game_p64_t0.3_n0_019,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0"
river_p64_t1.0_n20_045,720,960,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
animals_p64_t0.5_n10_009,720,1280,"1,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1"
amusement_park2_p64_t0.5_n10_009,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
robot_coffee_p64_t1.0_n20_057,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat3_p64_t0.3_n0_005,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,2.0,1.5,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
toy_robot_p64_t0.5_n10_027,1920,1080,"0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
house_p64_t0.5_n10_036,1080,1920,"0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2"
amusement_park2_p64_t0.5_n10_055,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
game_p64_t1.0_n20_019,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
panda_p64_t0.5_n10_027,1280,720,"0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
running_on_log_p64_t0.5_n10_026,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.5,0,0,0,1.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0"
game_p64_t0.5_n10_023,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
dancing_p64_t1.0_n20_013,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,1.0,0,1.0,0,1.5,0.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
interactive_art_p64_t0.5_n10_067,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,3.0,2.0,2.0,1.5,0,0,0,0,2,2,0,0,0,0,0"
robot_coffee_p64_t1.0_n20_033,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fireplace_p64_t0.3_n0_011,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
stanford_corridor_p64_t0.3_n0_004,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
dogwalking_p64_t0.5_n10_023,720,1280,"0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0"
tower_p64_t0.5_n10_029,720,1280,"0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
house_p64_t1.0_n20_027,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
amusement_park2_p64_t0.3_n0_032,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
red_flags_p64_t0.5_n10_039,1920,1080,"0,0,0,0.5,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
concert4_p64_t0.3_n0_106,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
grand_canyon2_p64_t0.5_n10_009,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
spinning_rides_p64_t1.0_n20_044,1080,1920,"0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0.5,1,0,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
las_vegas1_p64_t1.0_n20_008,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat2_p64_t0.3_n0_021,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
snow_throwing_p64_t0.5_n10_007,720,1280,"0,0,0,0,0,0,0,0,2.0,0,1.0,0,1,1,0,0,1,1,0,0,0,0,0,0"
skate_board_p64_t0.3_n0_049,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
robot_walking_p64_t0.5_n10_039,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
birds1_p64_t1.0_n20_007,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
skate_board_p64_t1.0_n20_044,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat1_p64_t0.3_n0_028,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat1_p64_t0.5_n10_014,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
walking_over_bridge_p64_t0.5_n10_044,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
pingpong_p64_t1.0_n20_056,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,1.0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0"
snow_removal_vehicle_p64_t1.0_n20_057,1920,1080,"0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
red_flags_p64_t0.5_n10_026,1920,1080,"2,1.5,1.5,1.5,1.5,0,0.5,0.5,0,0,0,1,0,0.5,2.5,0,0,0,0,0,0,1.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
walking_p64_t0.3_n0_051,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
red_flags_p64_t0.3_n0_018,1920,1080,"0,0,0,0,0,0.5,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
busan_sea_train_p64_t0.3_n0_010,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0"
night_city_river_p64_t1.0_n20_039,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert3_p64_t0.3_n0_015,720,1280,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert3_p64_t1.0_n20_005,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
bellagio_water_show_p64_t0.3_n0_074,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
griffith_observatory_p64_t0.3_n0_044,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
red_flags_p64_t0.3_n0_026,1920,1080,"0,0.5,1.0,0,0,0,0,0,0,0,0,0.5,0,1.5,2.5,0.5,0,0,0,0.5,0,1.0,0,0.5,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat3_p64_t1.0_n20_028,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0.5,0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
pingpong_p64_t0.5_n10_024,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat3_p64_t0.3_n0_028,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0.5,0,3.0,2.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
graduation_p64_t0.5_n10_094,1080,1920,"0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.5,0,3.0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fish2_p64_t0.5_n10_050,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
line_moving_p64_t0.3_n0_018,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
river_p64_t0.5_n10_045,720,960,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
dogwalking_p64_t1.0_n20_010,720,1280,"0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
line_moving_p64_t1.0_n20_052,1080,1920,"1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0"
bamboo_tree_p64_t0.5_n10_067,1080,1920,"0,0,0,0,2.5,0,0,0.5,1,2.5,0,0,0,0,3.0,0,0,0,0,3.0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5"
night_city_river_p64_t1.0_n20_005,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0"
amusement_park1_p64_t1.0_n20_061,720,1280,"0,0,0,0,0,0,0.5,0,0,0,0,0,2.0,1.5,1.5,0,0,0,0,0,0,0,0,0"
boat4_p64_t0.5_n10_033,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2.0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0"
furniture_assemble_p64_t0.5_n10_025,1080,1920,"0,0,5.0,3.0,0,0,2.5,5.0,3.5,0,2.5,1,5.0,1.0,0,0.5,1.0,3.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
river_p64_t1.0_n20_003,720,960,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
elevator_down_p64_t0.3_n0_001,1080,1440,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0"
